<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.05	12:00:00	2649.72	2654.37	2634.80	2652.41	2136	0	1
2022.03.05	12:20:00	2652.41	2653.54	2634.89	2641.95	2489	0	1
2022.03.05	12:40:00	2641.95	2648.62	2641.45	2647.82	2276	0	1
2022.03.05	13:00:00	2647.82	2654.01	2644.73	2654.00	1853	0	1
2022.03.05	13:20:00	2654.00	2656.58	2647.20	2649.50	1353	0	1
2022.03.05	13:40:00	2649.50	2651.30	2647.79	2650.00	824	0	1
2022.03.05	15:00:00	2654.20	2655.25	2642.37	2647.16	1712	0	1
2022.03.05	15:20:00	2647.16	2648.85	2632.34	2637.07	2295	0	1
2022.03.05	15:40:00	2637.17	2642.19	2634.04	2636.31	2022	0	1
2022.03.05	16:00:00	2636.31	2649.72	2627.32	2649.72	1687	0	1
2022.03.05	16:20:00	2649.84	2652.28	2640.37	2644.50	1637	0	1
2022.03.05	16:40:00	2644.04	2646.09	2640.61	2641.87	1199	0	1
2022.03.05	17:00:00	2641.91	2648.93	2641.74	2648.15	1322	0	1
2022.03.05	17:20:00	2648.15	2648.66	2637.66	2639.86	1191	0	1
2022.03.05	17:40:00	2639.87	2643.89	2637.07	2641.99	1022	0	1
2022.03.05	18:00:00	2641.99	2646.59	2641.99	2644.33	1396	0	1
2022.03.05	18:20:00	2644.33	2656.54	2644.32	2655.50	1643	0	1
2022.03.05	18:40:00	2655.51	2685.10	2653.24	2659.84	2477	0	1
2022.03.05	19:00:00	2659.84	2670.85	2656.79	2663.86	1799	0	1
2022.03.05	19:20:00	2663.86	2673.29	2663.86	2673.17	959	0	1
2022.03.05	19:40:00	2673.17	2674.35	2667.55	2668.74	2363	0	1
2022.03.05	20:00:00	2668.74	2670.39	2660.00	2663.29	1946	0	1
2022.03.05	20:20:00	2663.29	2663.42	2657.00	2661.27	1942	0	1
2022.03.05	20:40:00	2661.29	2668.10	2660.65	2668.10	782	0	1
2022.03.05	21:00:00	2668.10	2675.77	2667.00	2671.13	1791	0	1
2022.03.05	21:20:00	2671.13	2672.86	2668.47	2668.89	775	0	1
2022.03.05	21:40:00	2668.89	2672.54	2668.38	2670.38	1106	0	1
2022.03.05	22:00:00	2670.38	2681.95	2667.32	2681.32	1379	0	1
2022.03.05	22:20:00	2681.28	2681.83	2665.37	2671.77	1291	0	1
2022.03.05	22:40:00	2671.77	2673.39	2668.65	2668.65	1777	0	1
2022.03.05	23:00:00	2668.65	2668.65	2662.06	2665.99	764	0	1
2022.03.05	23:20:00	2665.99	2667.58	2665.08	2667.58	750	0	1
2022.03.05	23:40:00	2667.58	2668.13	2652.81	2654.81	970	0	1
2022.03.06	00:00:00	2654.81	2658.88	2652.82	2658.46	1979	0	1
2022.03.06	00:20:00	2658.46	2667.40	2658.46	2664.02	1349	0	1
2022.03.06	00:40:00	2664.02	2669.37	2664.00	2669.37	524	0	1
2022.03.06	01:00:00	2669.37	2669.37	2659.27	2664.38	1550	0	1
2022.03.06	01:20:00	2664.38	2665.24	2658.46	2658.47	1566	0	1
2022.03.06	01:40:00	2658.47	2665.99	2658.46	2665.99	825	0	1
2022.03.06	02:00:00	2665.99	2671.26	2664.40	2670.91	2041	0	1
2022.03.06	02:20:00	2670.91	2673.46	2666.35	2670.72	1992	0	1
2022.03.06	02:40:00	2670.72	2674.92	2666.71	2673.60	2328	0	1
2022.03.06	03:00:00	2673.60	2674.48	2668.64	2669.99	2314	0	1
2022.03.06	03:20:00	2669.99	2671.82	2661.44	2661.93	1408	0	1
2022.03.06	03:40:00	2661.93	2664.38	2661.29	2661.50	619	0	1
2022.03.06	04:00:00	2661.49	2663.59	2655.01	2663.38	955	0	1
2022.03.06	04:20:00	2663.38	2667.11	2661.07	2661.66	1259	0	1
2022.03.06	04:40:00	2661.67	2664.93	2660.47	2663.98	1974	0	1
2022.03.06	05:00:00	2663.98	2665.39	2660.00	2660.00	934	0	1
2022.03.06	05:20:00	2660.00	2660.13	2645.20	2645.20	1732	0	1
2022.03.06	05:40:00	2645.20	2648.86	2634.63	2638.80	2060	0	1
2022.03.06	06:00:00	2638.80	2643.28	2617.84	2625.19	2488	0	1
2022.03.06	06:20:00	2625.19	2644.88	2625.19	2644.88	1752	0	1
2022.03.06	06:40:00	2644.89	2656.54	2644.89	2646.59	1966	0	1
2022.03.06	07:00:00	2646.59	2655.52	2645.16	2653.14	1744	0	1
2022.03.06	07:20:00	2653.35	2654.46	2650.71	2650.74	1121	0	1
2022.03.06	07:40:00	2650.74	2653.29	2649.32	2649.73	1153	0	1
2022.03.06	08:00:00	2649.73	2654.00	2649.36	2652.87	2159	0	1
2022.03.06	08:20:00	2652.62	2658.71	2644.35	2647.48	1173	0	1
2022.03.06	08:40:00	2647.48	2649.97	2646.80	2647.37	1701	0	1
2022.03.06	09:00:00	2647.32	2647.98	2637.63	2641.13	1354	0	1
2022.03.06	09:20:00	2640.70	2649.21	2640.18	2647.03	1107	0	1
2022.03.06	09:40:00	2647.03	2647.89	2644.11	2646.20	822	0	1
2022.03.06	10:00:00	2646.20	2646.20	2636.60	2643.21	1313	0	1
2022.03.06	10:20:00	2643.21	2646.21	2637.83	2640.71	1899	0	1
2022.03.06	10:40:00	2640.56	2642.71	2634.44	2635.48	1630	0	1
2022.03.06	11:00:00	2635.48	2638.40	2624.96	2624.96	1643	0	1
