<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.09	02:20:00	4172.3	4178.6	4171.3	4172.9	974	0	1
2022.03.09	02:40:00	4172.9	4179.3	4172.6	4178.9	848	0	1
2022.03.09	03:00:00	4179.3	4183.5	4175.5	4176.6	1147	0	1
2022.03.09	03:20:00	4176.5	4193.4	4172.4	4191.4	1507	0	0
2022.03.09	03:40:00	4191.2	4195.3	4184.6	4185.7	1479	0	1
2022.03.09	04:00:00	4185.5	4192.3	4185.4	4187.8	1151	0	1
2022.03.09	04:20:00	4187.5	4190.4	4179.0	4179.7	988	0	1
2022.03.09	04:40:00	4179.6	4182.5	4172.9	4177.0	1119	0	1
2022.03.09	05:00:00	4177.1	4178.1	4166.6	4168.6	900	0	0
2022.03.09	05:20:00	4168.6	4178.0	4168.5	4176.2	1055	0	1
2022.03.09	05:40:00	4176.2	4177.7	4168.8	4170.7	745	0	1
2022.03.09	06:00:00	4170.7	4185.3	4170.6	4185.3	984	0	1
2022.03.09	06:20:00	4185.5	4197.0	4184.2	4196.8	1054	0	0
2022.03.09	06:40:00	4196.8	4196.8	4192.4	4193.4	719	0	0
2022.03.09	07:00:00	4193.5	4193.5	4183.0	4185.6	871	0	1
2022.03.09	07:20:00	4185.5	4194.8	4176.8	4177.3	1243	0	1
2022.03.09	07:40:00	4177.2	4181.0	4172.2	4179.4	1270	0	0
2022.03.09	08:00:00	4179.4	4191.2	4179.0	4189.3	1161	0	1
2022.03.09	08:20:00	4189.2	4196.7	4183.9	4186.0	1066	0	0
2022.03.09	08:40:00	4186.2	4193.0	4180.8	4190.3	1015	0	1
2022.03.09	09:00:00	4190.4	4199.3	4182.7	4199.0	1502	0	1
2022.03.09	09:20:00	4198.4	4217.6	4197.8	4213.9	2018	0	0
2022.03.09	09:40:00	4214.1	4217.9	4206.5	4217.5	1899	0	1
2022.03.09	10:00:00	4217.3	4220.3	4199.0	4211.7	2839	0	1
2022.03.09	10:20:00	4212.0	4216.5	4203.8	4211.1	2620	0	1
2022.03.09	10:40:00	4210.8	4221.8	4210.2	4220.3	2015	0	1
2022.03.09	11:00:00	4220.4	4226.7	4217.1	4225.6	1814	0	1
2022.03.09	11:20:00	4225.8	4238.6	4225.6	4238.5	1755	0	1
2022.03.09	11:40:00	4238.5	4243.9	4233.0	4242.9	1817	0	1
2022.03.09	12:00:00	4242.6	4246.6	4235.9	4244.6	1664	0	1
2022.03.09	12:20:00	4244.2	4247.8	4236.4	4243.5	1524	0	0
2022.03.09	12:40:00	4243.5	4247.5	4229.8	4234.0	1391	0	0
2022.03.09	13:00:00	4234.3	4242.0	4231.3	4240.3	1204	0	0
2022.03.09	13:20:00	4240.3	4248.5	4235.0	4235.5	1411	0	0
2022.03.09	13:40:00	4235.5	4238.5	4228.0	4232.5	1105	0	0
2022.03.09	14:00:00	4232.8	4240.8	4228.5	4239.5	1355	0	0
2022.03.09	14:20:00	4239.5	4242.5	4234.0	4236.3	1076	0	0
2022.03.09	14:40:00	4236.3	4246.5	4236.0	4244.8	1024	0	0
2022.03.09	15:00:00	4245.0	4251.3	4242.5	4246.3	1324	0	0
2022.03.09	15:20:00	4245.8	4256.8	4240.3	4249.0	1347	0	0
2022.03.09	15:40:00	4249.0	4249.8	4239.3	4240.3	1123	0	0
2022.03.09	16:00:00	4240.4	4266.3	4236.8	4249.2	3191	0	1
2022.03.09	16:20:00	4249.4	4257.6	4242.5	4252.9	3619	0	2
