<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.14	01:40:00	37788.10	37847.90	37742.60	37787.90	1172	0	110
2022.03.14	02:00:00	37786.90	37882.80	37583.90	37825.80	1633	0	110
2022.03.14	02:20:00	37825.80	37864.90	37734.10	37787.70	1385	0	110
2022.03.14	02:40:00	37788.40	37840.90	37726.50	37840.30	1252	0	110
2022.03.14	03:00:00	37840.40	38310.90	37840.40	38152.80	2320	0	110
2022.03.14	03:20:00	38149.50	38161.50	37999.40	38021.20	1660	0	110
2022.03.14	03:40:00	38021.20	38100.80	37914.90	38058.50	588	0	110
2022.03.14	04:00:00	38058.50	38100.90	38024.50	38093.90	914	0	110
2022.03.14	04:20:00	38093.90	38168.90	38035.70	38141.90	1167	0	110
2022.03.14	04:40:00	38141.90	38142.00	38049.50	38054.30	333	0	110
2022.03.14	05:00:00	38054.30	38054.30	37978.60	38005.60	778	0	110
2022.03.14	05:20:00	38005.60	38113.70	38005.60	38106.80	701	0	110
2022.03.14	05:40:00	38106.80	38179.80	38094.30	38149.50	453	0	110
2022.03.14	06:00:00	38149.20	38903.30	38131.30	38758.50	1852	0	110
2022.03.14	06:20:00	38758.50	38758.60	38440.20	38526.70	1638	0	110
2022.03.14	06:40:00	38527.40	38548.10	38454.30	38532.40	1058	0	110
2022.03.14	07:00:00	38532.40	38610.10	38499.50	38560.40	1183	0	110
2022.03.14	07:20:00	38558.80	38592.30	38499.50	38504.50	877	0	110
2022.03.14	07:40:00	38504.50	38537.00	38493.30	38493.30	309	0	110
2022.03.14	08:00:00	38493.30	38558.30	38492.40	38557.60	978	0	110
2022.03.14	08:20:00	38558.30	38769.20	38516.60	38650.00	1322	0	110
2022.03.14	08:40:00	38650.00	38680.30	38544.50	38675.40	823	0	110
2022.03.14	09:00:00	38675.40	38756.90	38627.50	38739.30	806	0	110
2022.03.14	09:20:00	38739.30	39109.90	38731.40	39024.40	1575	0	110
2022.03.14	09:40:00	39024.40	39159.40	39014.90	39080.70	1827	0	110
2022.03.14	10:00:00	39080.70	39229.90	39014.90	39014.90	1701	0	110
2022.03.14	10:20:00	39014.90	39034.60	38963.90	38964.10	796	0	110
2022.03.14	10:40:00	38964.10	39121.30	38961.40	39079.90	1108	0	110
2022.03.14	11:00:00	39079.90	39141.90	38887.60	39000.20	1940	0	110
2022.03.14	11:20:00	38999.50	39112.90	38999.50	39108.20	1333	0	110
2022.03.14	11:40:00	39108.20	39279.40	39077.20	39165.10	1454	0	110
2022.03.14	12:00:00	39165.10	39185.70	39044.40	39048.20	1029	0	110
2022.03.14	12:20:00	39048.20	39080.90	39009.70	39009.70	295	0	110
2022.03.14	12:40:00	39009.70	39118.50	39009.70	39113.00	800	0	110
2022.03.14	13:00:00	39112.80	39121.60	39052.50	39103.50	843	0	110
2022.03.14	13:20:00	39103.70	39104.90	38880.70	38931.00	1749	0	110
2022.03.14	13:40:00	38931.00	38975.40	38886.00	38897.70	1136	0	110
2022.03.14	14:00:00	38897.70	38968.40	38779.50	38783.10	2037	0	110
2022.03.14	14:20:00	38783.10	38837.80	38743.00	38785.40	1483	0	110
2022.03.14	14:40:00	38785.40	38839.20	38673.40	38834.10	892	0	110
2022.03.14	15:00:00	38834.10	38937.10	38703.80	38902.00	1784	0	110
2022.03.14	15:20:00	38902.00	38927.40	38653.30	38691.00	2484	0	110
2022.03.14	15:40:00	38691.00	38903.30	38691.00	38878.10	1518	0	110
2022.03.14	16:00:00	38880.50	39165.30	38821.50	39052.80	2077	0	110
2022.03.14	16:20:00	39053.10	39071.60	38930.10	39000.80	1274	0	110
2022.03.14	16:40:00	39000.80	39139.50	38776.00	39139.50	1608	0	110
2022.03.14	17:00:00	39139.50	39169.50	39003.30	39014.00	1021	0	110
2022.03.14	17:20:00	39014.00	39068.80	38948.90	38969.40	1134	0	110
2022.03.14	17:40:00	38969.40	39000.20	38852.00	38949.40	1409	0	110
2022.03.14	18:00:00	38949.40	38968.40	38849.50	38932.20	1131	0	110
2022.03.14	18:20:00	38932.20	39055.60	38899.30	38958.70	1443	0	110
2022.03.14	18:40:00	38958.70	38999.40	38842.60	38848.00	1024	0	110
2022.03.14	19:00:00	38848.00	38852.90	38692.30	38771.10	1211	0	110
2022.03.14	19:20:00	38771.10	38771.10	38581.70	38673.50	1197	0	110
2022.03.14	19:40:00	38673.50	38788.20	38664.70	38756.50	1181	0	110
2022.03.14	20:00:00	38756.50	38782.90	38668.00	38707.90	983	0	110
2022.03.14	20:20:00	38707.90	38736.10	38424.30	38587.10	1603	0	110
2022.03.14	20:40:00	38590.60	38750.00	38529.60	38676.30	1783	0	110
2022.03.14	21:00:00	38675.70	38796.30	38640.50	38709.50	1459	0	110
2022.03.14	21:20:00	38709.50	38774.00	38682.70	38725.70	1051	0	110
2022.03.14	21:40:00	38725.70	38842.40	38709.50	38819.30	1241	0	110
2022.03.14	22:00:00	38819.30	38937.50	38804.70	38818.10	785	0	110
2022.03.14	22:20:00	38818.10	38886.10	38806.60	38875.90	352	0	110
2022.03.14	22:40:00	38875.90	38904.80	38705.40	38724.30	583	0	110
2022.03.14	23:00:00	38724.40	38760.40	38640.50	38739.50	955	0	110
2022.03.14	23:20:00	38739.50	38784.60	38739.50	38739.50	648	0	110
2022.03.14	23:40:00	38739.50	38744.40	38642.20	38734.10	1555	0	110
2022.03.15	00:00:00	38734.10	39001.00	38682.20	38900.80	1507	0	110
2022.03.15	00:20:00	38900.30	39082.20	38888.50	39069.00	1493	0	110
2022.03.15	00:40:00	39070.40	39899.30	39051.00	39328.00	2372	0	110
2022.03.15	01:00:00	39328.00	39744.50	39328.00	39613.40	2553	0	110
2022.03.15	01:20:00	39613.40	39775.50	39577.80	39648.40	1541	0	110
2022.03.15	01:40:00	39648.40	39705.30	39552.90	39688.70	1515	0	110
2022.03.15	02:00:00	39688.70	39791.20	39392.80	39452.00	1706	0	110
2022.03.15	02:20:00	39452.00	39584.40	39436.90	39475.00	1052	0	110
2022.03.15	02:40:00	39474.20	39587.90	39468.20	39575.50	878	0	110
2022.03.15	03:00:00	39574.90	39604.50	38922.70	38984.70	1855	0	110
2022.03.15	03:20:00	38984.80	39002.30	38799.50	38826.30	1990	0	110
2022.03.15	03:40:00	38826.40	38937.30	38799.50	38837.30	2119	0	110
2022.03.15	04:00:00	38837.30	38933.50	38814.50	38933.50	927	0	110
