<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.05.10	09:30:00	7572.7	7580.3	7565.9	7567.4	2183	0	5
2019.05.10	10:00:00	7567.4	7594.1	7566.8	7581.3	4052	0	5
2019.05.10	10:30:00	7581.2	7581.2	7562.7	7564.4	2376	0	7
2019.05.10	11:00:00	7564.2	7570.7	7552.8	7569.4	2502	0	5
2019.05.10	11:30:00	7569.6	7577.3	7562.3	7568.4	2652	0	5
2019.05.10	12:00:00	7568.4	7581.9	7566.4	7579.4	1753	0	5
2019.05.10	12:30:00	7579.4	7584.1	7565.7	7568.2	1989	0	5
2019.05.10	13:00:00	7566.6	7579.4	7566.2	7575.7	1784	0	5
2019.05.10	13:30:00	7575.7	7598.1	7559.1	7566.2	2966	0	6
2019.05.10	14:00:00	7566.3	7571.3	7542.6	7545.7	3379	0	6
2019.05.10	14:30:00	7544.9	7553.9	7536.3	7539.4	3984	0	7
2019.05.10	15:00:00	7539.4	7539.7	7523.9	7529.7	3434	0	5
2019.05.10	15:30:00	7529.8	7534.9	7510.4	7531.9	3564	0	5
2019.05.10	16:00:00	7531.9	7552.4	7529.9	7547.1	3413	0	5
2019.05.10	16:30:00	7547.1	7573.2	7535.3	7535.3	9524	0	5
2019.05.10	17:00:00	7535.3	7536.7	7487.3	7495.4	8514	0	5
2019.05.10	17:30:00	7495.1	7495.3	7429.7	7445.1	10102	0	5
2019.05.10	18:00:00	7445.2	7467.2	7429.4	7438.6	8631	0	4
2019.05.10	18:30:00	7438.8	7457.6	7421.3	7443.8	9531	0	4
2019.05.10	19:00:00	7444.3	7500.1	7443.3	7495.1	6475	0	4
2019.05.10	19:30:00	7495.1	7521.1	7490.2	7512.5	6199	0	4
2019.05.10	20:00:00	7512.6	7547.1	7506.8	7533.6	5805	0	5
2019.05.10	20:30:00	7533.6	7559.4	7531.3	7555.2	5318	0	5
2019.05.10	21:00:00	7555.2	7566.7	7530.7	7539.9	6131	0	4
2019.05.10	21:30:00	7539.9	7570.7	7538.1	7563.7	5157	0	5
2019.05.10	22:00:00	7563.7	7621.6	7563.7	7614.9	5136	0	4
2019.05.10	22:30:00	7614.6	7614.9	7563.2	7582.8	8258	0	4
2019.05.13	01:30:00	7519.6	7529.4	7519.6	7520.4	697	0	7
2019.05.13	02:00:00	7520.1	7531.1	7520.1	7523.1	669	0	9
2019.05.13	02:30:00	7522.5	7523.6	7501.7	7501.9	1475	0	7
2019.05.13	03:00:00	7501.7	7508.4	7490.6	7505.9	3201	0	5
2019.05.13	03:30:00	7506.0	7509.0	7500.9	7504.6	1547	0	17
2019.05.13	04:00:00	7504.9	7515.1	7500.3	7511.9	2008	0	8
2019.05.13	04:30:00	7511.3	7516.8	7507.4	7513.1	1667	0	13
2019.05.13	05:00:00	7512.8	7514.9	7500.1	7503.9	1809	0	54
2019.05.13	05:30:00	7503.9	7507.9	7498.9	7507.1	1261	0	54
2019.05.13	06:00:00	7507.3	7507.9	7503.0	7504.9	740	0	56
2019.05.13	06:30:00	7504.6	7509.1	7501.9	7504.4	669	0	55
2019.05.13	07:00:00	7504.9	7506.1	7503.0	7506.0	162	0	20
2019.05.13	07:30:00	7506.0	7513.2	7505.9	7507.6	308	0	7
2019.05.13	08:00:00	7507.4	7508.1	7497.6	7499.4	751	0	10
2019.05.13	08:30:00	7499.4	7504.8	7496.9	7500.6	908	0	6
2019.05.13	09:00:00	7500.3	7507.9	7497.3	7506.4	1307	0	7
2019.05.13	09:30:00	7506.4	7509.4	7499.3	7500.4	866	0	8
2019.05.13	10:00:00	7501.5	7503.1	7474.9	7478.4	3495	0	5
2019.05.13	10:30:00	7478.4	7482.9	7462.1	7462.4	2133	0	5
2019.05.13	11:00:00	7462.5	7475.9	7453.9	7474.4	1718	0	5
2019.05.13	11:30:00	7474.4	7480.6	7468.4	7469.9	1782	0	5
2019.05.13	12:00:00	7470.0	7482.0	7469.9	7474.6	1920	0	8
2019.05.13	12:30:00	7474.8	7484.1	7472.9	7480.1	1497	0	5
